FIPS State Code,FIPS County Code,year,measure_1_value,measure_2_value,measure_3_value,measure_4_value,measure_5_value,measure_7_value,measure_9_value,measure_11_value,measure_14_value,measure_15_value,measure_21_value,measure_23_value,measure_24_value,measure_36_value,measure_37_value,measure_39_value,measure_42_value,measure_43_value,measure_44_value,measure_45_value,measure_49_value,measure_50_value,measure_51_value,measure_52_value,measure_53_value,measure_54_value,measure_55_value,measure_56_value,measure_57_value,measure_58_value,measure_59_value,measure_60_value,measure_61_value,measure_62_value,measure_63_value,measure_65_value,measure_67_value,measure_69_value,measure_70_value,measure_80_value,measure_81_value,measure_82_value,measure_83_value,measure_85_value,measure_86_value,measure_88_value,measure_122_value,measure_124_value,measure_125_value,measure_126_value,measure_127_value,measure_128_value,measure_129_value,measure_131_value,measure_132_value,measure_133_value,measure_134_value,measure_135_value,measure_136_value,measure_137_value,measure_138_value,measure_139_value,measure_140_value,measure_141_value,measure_142_value,measure_143_value,measure_144_value,measure_145_value,measure_146_value,measure_148_value,measure_149_value,measure_6_value,measure_8_value,measure_10_value,measure_13_value,measure_16_value,measure_17_value,measure_18_value,measure_19_value,measure_20_value,measure_25_value,measure_26_value,measure_27_value,measure_31_value,measure_32_value,measure_35_value,measure_47_value,measure_97_value,measure_99_value,measure_103_value,measure_104_value,measure_105_value,measure_106_value,measure_107_value,measure_108_value,measure_116_value,measure_117_value,measure_118_value,measure_119_value,measure_120_value,measure_121_value,measure_123_value,measure_1_numerator,measure_2_numerator,measure_3_numerator,measure_4_numerator,measure_5_numerator,measure_7_numerator,measure_9_numerator,measure_11_numerator,measure_14_numerator,measure_15_numerator,measure_21_numerator,measure_23_numerator,measure_24_numerator,measure_36_numerator,measure_37_numerator,measure_39_numerator,measure_42_numerator,measure_43_numerator,measure_44_numerator,measure_45_numerator,measure_49_numerator,measure_50_numerator,measure_51_numerator,measure_52_numerator,measure_53_numerator,measure_54_numerator,measure_55_numerator,measure_56_numerator,measure_57_numerator,measure_58_numerator,measure_59_numerator,measure_60_numerator,measure_61_numerator,measure_62_numerator,measure_63_numerator,measure_65_numerator,measure_67_numerator,measure_69_numerator,measure_70_numerator,measure_80_numerator,measure_81_numerator,measure_82_numerator,measure_83_numerator,measure_85_numerator,measure_86_numerator,measure_88_numerator,measure_122_numerator,measure_124_numerator,measure_125_numerator,measure_126_numerator,measure_127_numerator,measure_128_numerator,measure_129_numerator,measure_131_numerator,measure_132_numerator,measure_133_numerator,measure_134_numerator,measure_135_numerator,measure_136_numerator,measure_137_numerator,measure_138_numerator,measure_139_numerator,measure_140_numerator,measure_141_numerator,measure_142_numerator,measure_143_numerator,measure_144_numerator,measure_145_numerator,measure_146_numerator,measure_148_numerator,measure_149_numerator,measure_6_numerator,measure_8_numerator,measure_10_numerator,measure_13_numerator,measure_16_numerator,measure_17_numerator,measure_18_numerator,measure_19_numerator,measure_20_numerator,measure_25_numerator,measure_26_numerator,measure_27_numerator,measure_31_numerator,measure_32_numerator,measure_35_numerator,measure_47_numerator,measure_97_numerator,measure_99_numerator,measure_103_numerator,measure_104_numerator,measure_105_numerator,measure_106_numerator,measure_107_numerator,measure_108_numerator,measure_116_numerator,measure_117_numerator,measure_118_numerator,measure_119_numerator,measure_120_numerator,measure_121_numerator,measure_123_numerator,measure_1_denominator,measure_2_denominator,measure_3_denominator,measure_4_denominator,measure_5_denominator,measure_7_denominator,measure_9_denominator,measure_11_denominator,measure_14_denominator,measure_15_denominator,measure_21_denominator,measure_23_denominator,measure_24_denominator,measure_36_denominator,measure_37_denominator,measure_39_denominator,measure_42_denominator,measure_43_denominator,measure_44_denominator,measure_45_denominator,measure_49_denominator,measure_50_denominator,measure_51_denominator,measure_52_denominator,measure_53_denominator,measure_54_denominator,measure_55_denominator,measure_56_denominator,measure_57_denominator,measure_58_denominator,measure_59_denominator,measure_60_denominator,measure_61_denominator,measure_62_denominator,measure_63_denominator,measure_65_denominator,measure_67_denominator,measure_69_denominator,measure_70_denominator,measure_80_denominator,measure_81_denominator,measure_82_denominator,measure_83_denominator,measure_85_denominator,measure_86_denominator,measure_88_denominator,measure_122_denominator,measure_124_denominator
1,17,2018,10350.047581,0.2521983554,0.1696384834,0.0004688919,62.49,0.8220720721,0.2204036962,0.38,55.08415635,9.6467607855,0.85,0.0554380864,0.325,5.0370446678,0.1182142857,23.068341009,4.9326462099,526.85596989,4.7019500382,792.3,0.1352845089,0.572265625,33843,0.2119492953,0.190733682,0.3934934846,0.0029548208,0.022604379,0.5200484591,0.4914803449,0.0035659545,0.16,366.9,0.0000295482,39530,0.7116724739,0.8803986711,0.4638982417,0.326,0.0006205124,0.0108441923,0.4769402257,0.1032855828,0.1331442699,9256.66,0.0002363857,0.0294941946,1,10.4,0.5604408593,528.8,58.560110231,7.299270073,0.000147741,0.6320911881,6.1,0.2244897959,85.747175042,0.1841726619,0.325,,0.203,18.169563051,29.156564156,29.691629754,0.3726657479,0.1542820773,0.1456000236,6,25.841614396,0.2629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693,,3463,16,,,,9889,396,23,286.45,839,2292,,331,55,,179.66666667,73783,270,,,,,,13317,100,765,,16816,114,4171,106,1,,3268,12190,3720,8478,21,367,3423,3533.9162159,3662,,8,221,,,18967,688,17,20,5,21627,0.1032855828,11,146,2560,,,6920,62,,,,,,,44,995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94522,,20414,34123,4010.3,888,,26023.684211,7189,238422,337,15134,,,2800,238422,,34101.666667,15692,34076,,512,,,,33843,33843,33843,,34215,31969,26068.75,28891,33843,,4592,13846,8019,26006.134969,33843,33843,7177,34215,27504,5087,33843,7493,
1,19,2018,11683.171114,0.1929159345,0.1464501963,0.0003867126,76.63,0.8862815884,0.1914485261,0.355,45.303651631,7.6969173846,0.88,0.0521365224,0.275,4.2779170785,0.0869829684,32.986788791,4.6812529447,383.60074936,4.6407199626,169,0.1523273067,0.6336633663,25725,0.1982507289,0.2201749271,0.0429154519,0.0062973761,0.0160544218,0.5036345967,0.8573627304,0.0006090134,0.129,90.1,0.0001943635,41456,0.6318654132,0.8459606109,0.5556562727,0.359,0.0003109815,0.0025655977,0.3223596575,0.002211124,0.1168212709,11470.43,0.0001554908,0.0313078918,0,10.8,0.9169290573,546,,,0.0004664723,0.3603062834,8.2,0.1818181818,112.44175748,0.157782516,0.459,15.459733835,0.139,10.05452647,25.589739072,19.715163695,0.3535507081,0.1300955694,0.1364344403,8,21.564172667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540,,2201,10,,,,7162,232,14,246.4,582,1387,,143,60,,100.33333333,79412,44,,,,,,1104,162,413,,22282,15,2602,20,5,,2554,8419,3065,7230,8,66,1694,57.464901716,2355,,4,169,,,23588,571,,13,12,9364,0.002211124,10,146,1850,,12,3630,26,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72049,,15029,25859,2449.5,554,,20174.647887,5121,181891,280,11163,,,1644,181891,,26155.666667,17112,26037,,303,,,,25725,25725,25725,,25989,24630,20170.542636,22205,25725,,4042,9952,5516,20139.275766,25725,25725,5255,25989,20159,3135,25725,5398,
1,21,2018,11099.683529,0.2146530717,0.1947084315,0.000182054,65.11,0.8905908096,0.1967327502,0.36,51.259961232,6.5120489185,0.86,0.0561791886,0.263,4.7362771144,0.089119171,22.140966323,4.6255724065,345.8396851,4.9020372526,307.3,0.1506431265,0.64,43941,0.2403905237,0.1605562004,0.0992922328,0.0051432603,0.0760337726,0.5083179718,0.8674472424,0.0244688645,0.141,99.5,0.0003868824,44188,0.6108743381,0.8286523347,0.3911855142,0.298,0.0017523497,0.0047563779,0.3202382096,0.0146053096,0.152329944,10515.38,0.0002503357,0.0476277041,0,10.5,0.8056029676,516.3,56.48387856,6.8947906027,0.0000910312,0.4604403914,8.2,0.2025316456,90.625498099,0.1452702703,0.476,12.138224026,0.135,16.612429739,36.022366711,30.416380342,0.3517456926,0.1444537954,0.1426070407,9,15.939157957,0.1958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799,,5122,8,,,,11654,476,20,444.62,1076,2740,,344,68,,152,84217,135,,,,,,4363,226,3341,,37858,1002,4568,36,17,,4730,14339,4580,9634,77,209,3334,637.41952746,5603,,11,524,,,35399,792,24,27,4,20095,0.0146053096,16,199,2365,,16,5930,73,,,,,,,35,940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123724,,26306,43943,2542.5,457,,32372.222222,9286,307123,517,19153,,,3860,307123,,43951,17180,43931,,300,,,,43941,43941,43941,,43643,40950,32397.163121,36170,43941,,7743,17304,11708,32328.85906,43941,43941,10411,43643,36782,3188,43941,11002,
1,23,2018,11558.654472,0.2411128491,0.1467483383,0.0003796507,64.87,0.84,0.1906205957,0.395,33.512064343,10.636826822,0.875,0.0888372093,0.326,4.7381487719,0.1113423517,43.610989969,4.7562769582,111.42494364,5.7062547674,375.3,0.1302524035,0.5431034483,12993,0.2029554375,0.2181944124,0.4142230432,0.0021550065,0.0096205649,0.5243592704,1,0,0.166,220.3,,32691,0.5678929766,0.8452811972,0.5570661896,0.331,0.0000769645,0.0015392904,0.4309150565,0.0729041905,0.1181774115,11241.35,0.0004617871,0.037235947,0,9.6,0.5662279689,522.3,,,0.0003078581,0.2736849701,6.2,0.4285714286,111.20294538,0.134841629,0.456,,0.212,20.501138952,36.746365903,35.72669872,0.3829117428,0.146574409,0.1420809993,5,19.535652566,0.3448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253,,1126,5,,,,4064,100,10,108.5,382,852,,107,41,,14.333333333,74809,50,,,,,,5382,28,125,,13859,0,1704,25,0,,849,3502,1557,3405,1,20,1182,1010.3791765,1219,,6,104,,,7357,260,,,4,3793,0.0729041905,9,74,745,,,2850,27,,,,,,,13,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36462,,7673,13170,1743,425,,10288.607595,2984,94013,124,4300,,,961,94013,,12863.666667,13110,13323,,232,,,,12993,12993,12993,,13859,12639,10265.060241,11346,12993,,1495,4143,2795,10287.009063,12993,12993,2743,13859,10315,2301,12993,2793,
1,25,2018,9133.8404263,0.2770052858,0.1606959381,0.0005673759,62.55,0.8149606299,0.2093332271,0.384,41.025641026,6.2532687541,0.9286052632,0.1114717264,0.389,5.0341224717,0.132016632,35.245696614,4.8038714851,439.42874263,8.7982465188,633.4,0.1335369528,0.6113074205,24392,0.2194571991,0.1902673008,0.4400213185,0.0045506724,0.0142669728,0.5269350607,0.7598033523,0.0023841962,0.168,162,0.0005739587,34061,0.5648422091,0.8354762202,0.3897254207,0.294,0.0002049852,0.0050016399,0.3528126707,0.111547123,0.1255639098,9935.26,0.0002869793,0.0314586995,0,9.6,0.5280009839,464,67.45514233,,0.0004919646,0.4808965277,5.2,0.303030303,83.614729056,0.1302349336,0.349,,0.247,19.047619048,14.390967905,13.454557237,0.4084477971,0.1583283955,0.1462674381,5,17.687731146,0.2946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402,,2346,14,,,,7161,264,11,352.87,893,2068,,254,62,,110,85299,158,,,,,,10733,111,348,,19628,56,3130,34,14,,2291,6693,2200,5489,5,122,1938,2881.5968291,2505,,7,179,,,12879,425,15,18,12,12423,0.111547123,10,104,1275,,,6200,47,,,,,,,22,875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69005,,14599,24675,2481.8,508,,18648.4375,6435,175908,380,8011,,,1924,175908,,25032.5,9695,24945,,283,,,,24392,24392,24392,,25833,23488,18630.952381,20986,24392,,4056,8011,5645,18670.068027,24392,24392,5493,25833,19950,3176,24392,5690,
1,27,2018,10235.922515,0.2058763477,0.1799518439,0.0002950941,57.37,0.8836363636,0.1913940444,0.381,43.301759134,,0.925,0.0615329255,0.282,4.472032396,0.099796334,25.179931595,4.5860482369,352.20807369,4.3676151435,287.8,0.1481913369,0.56,13492,0.2076786244,0.2066409724,0.1391194782,0.0054106137,0.0304624963,0.5096353395,1,0.0053108404,0.144,190.9,0.000074118,38512,0.6172901921,0.8755109625,0.4417508418,0.316,0,0.0024458939,0.3665048544,0.0232687988,0.1436958345,9781.85,0.000148236,0.044955045,0,9.9,0.804254373,531.4,,,0.000444708,0.4631065174,7.8,0.1818181818,74.052132701,0.1633752244,0.375,,0.15,11.066027296,22.202579647,21.395440692,0.3854052487,0.1379201709,0.1385778102,6,,0.2873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253,,1420,4,,,,3932,128,,142.45,342,781,,98,24,,47.666666667,72450,39,,,,,,1877,73,411,,13932,68,1483,22,1,,1221,4712,1312,3260,0,33,1057,324.18090491,1542,,2,135,,,10851,279,,,6,6452,0.0232687988,2,50,910,,,2030,15,,,,,,,,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37120,,7891,13555,1577.3,275,,10320.209974,2956,,154,5558,,,982,95314,,13533.666667,16588,13552,,200,,,,13492,13492,13492,,13932,12804,10298.611111,11527,13492,,1978,5382,2970,10316.455696,13492,13492,2884,13932,10731,2005,13492,3003,
1,29,2018,11380.483302,0.1830098389,0.1547509225,0.0002663471,67.61,0.8297213622,0.1971051177,0.346,44.540674296,,0.98,0.0608814955,0.245,4.3509719859,0.0869925435,25.799054035,4.6239163437,149.92503748,4.8623169108,252,0.1597004722,0.4945054945,14924,0.2309032431,0.1881533101,0.0308898419,0.0043554007,0.0245242562,0.5027472527,1,0.0081676136,0.127,111.3,0.000402037,43483,0.5777271,0.8213452915,0.46674151,0.322,0.000804074,0.0018091664,0.2214224014,0.0207171577,0.1212046,11134.31,0.0000670062,0.0372532666,0,10.3,0.9274993299,591.9,,,0.0002010185,0.4585893668,8.1,0.25,97.530996152,0.1338652482,0.504,22.211363333,0.135,9.9880143827,49.889622035,36.826564835,0.3350478468,0.1327959796,0.1366156229,8,22.712697734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334,,1342,4,,,,3901,144,,196.98,355,831,,105,27,,22.333333333,73032,38,,,,,,461,65,366,,14972,115,1427,14,6,,1520,4579,1663,3633,12,27,769,310.17728502,1465,,1,134,,,13842,340,,,3,6866,0.0207171577,7,73,755,,10,2020,15,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41772,,8672,15018,1583.3,323,,11274.566474,3233,,201,5831,,,1207,104655,,14896.333333,15020,15080,,182,,,,14924,14924,14924,,14972,14080,11236.220472,12574,14924,,2631,5575,3563,11282.608696,14924,14924,3473,14972,12087,1990,14924,3597,
1,31,2018,7295.4114989,0.2022687141,0.152815979,0.0005662846,52.76,0.8815399803,0.182012209,0.342,30.630003481,2.8089098621,0.962293883,0.0605332811,0.213,4.5482444526,0.0861222668,16.853459172,4.606066663,321.1579928,5.0133523596,467.5,0.155284197,0.6309904153,51226,0.2374575411,0.1641549213,0.1722757974,0.0140553625,0.0696911725,0.505739273,0.4719508289,0.0149718755,0.155,143.3,0.0005465974,48632,0.4696599471,0.857253297,0.614337295,0.298,0.0042166088,0.0152656854,0.3832478915,0.0598120314,0.1193324715,9855.89,0.0003318627,0.0362989324,0,9.6,0.7065357436,409.2,55.75287024,6.9914791348,0.0005661188,0.4463041563,7.5,0.3191489362,62.222152652,0.1401624312,0.233,7.8254405071,0.151,16.012184882,35.490598105,26.341149843,0.3730473188,0.1359314658,0.1344527255,5,14.870703149,0.1689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689,,4667,29,,,,12908,352,10,723.645,1235,2554,,386,60,,164.33333333,98372,238,,,,,,8825,720,3570,,23573,716,5830,61,28,,4613,18851,8167,11217,216,782,4635,2987.4913441,5077,,17,459,,,36193,734,27,32,29,22292,0.0598120314,15,159,2675,,12,7700,82,,,,,,,38,960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142793,,30540,51211,5235.8,1013,,37742.690058,11492,356010,752,20402,,,4482,356010,,51169,19622,50909,,626,,,,51226,51226,51226,,49948,47823,37612.903226,42559,51226,,9822,21990,13294,37640.939597,51226,51226,12094,49948,42545,6669,51226,12645,
1,33,2018,10566.513329,0.2024993655,0.1335684237,0.0006255289,74.59,0.8741307371,0.1837114645,0.346,38.705198299,3.6743574467,0.8885087719,0.0701058759,0.251,4.3370482596,0.1013513514,19.946511854,4.4916322024,449.58920009,5.0100802907,473,0.1582277262,0.6810457516,54216,0.211966947,0.1921572967,0.159067434,0.0064925483,0.0247343958,0.5175225026,0.4389468656,0.0020275276,0.174,93.3,0.0002582264,46572,0.4974787849,0.8953208803,0.5406338731,0.309,0.0005164527,0.0055887561,0.3524428853,0.0655170454,0.1060274472,10879.2,0.000424229,0.0305569246,0,10.2,0.7878486056,504.3,78.919864343,9.3637454982,0.0012173528,0.6450356434,7.2,0.0869565217,67.994957347,0.1570855615,0.261,8.5830068725,0.166,18.213930897,26.56156383,21.412017043,0.3695078304,0.1311340438,0.13365516,5,15.436693019,0.1781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1055,,4318,34,,,,14370,446,14,557.095,1662,2851,,435,76,,245.33333333,85487,258,,,,,,8624,352,1341,,23891,104,7213,43,14,,4045,19364,7045,12821,28,303,4119,3565.9617444,4651,,23,372,,,42714,1026,37,39,66,35108,0.0655170454,6,185,3525,,14,9040,99,,,,,,,42,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150383,,32328,54354,6339,1438,,41531.791908,11523,381019,627,23707,,,4292,381019,,54568.333333,17063,54543,,765,,,,54216,54216,54216,,54428,51294,41454.022989,46093,54216,,8131,21628,13031,41491.909385,54216,54216,11687,54428,43866,8157,54216,12174,
1,35,2018,12051.452106,0.2906951469,0.188505431,0.0003945707,140.09,0.7976878613,0.2347999723,0.382,46.333454943,,0.825,0.0862181581,0.439,5.5701879313,0.1332027424,26.685049701,5.2802804094,566.46131356,5.3529516517,552.5,0.1145255112,0.6609195402,12395,0.2111335216,0.2146833401,0.4630092779,0.0038725292,0.0200080678,0.5190802743,0.8094950106,0,0.182,262.3,0.0006454215,29758,0.6131147541,0.9315214495,0.3876233865,0.31,0.0003227108,0.0017749092,0.4671663098,0.1322977626,0.1465794769,10934.61,0.0001613554,0.0340425532,0,9.1,0.4996369504,548.5,,,0.0001613554,0.3660417297,5.1,0.2647058824,89.615596258,0.1878727634,0.389,,0.244,9.4696969697,21.869886329,19.376239005,0.4232037304,0.1794440036,0.1651926789,9,18.866441318,0.3592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,,1371,5,,,,3686,127,,75.075,396,1135,,136,24,,72.333333333,60119,70,,,,,,5739,48,248,,10708,0,1755,28,8,,935,3496,1021,2994,4,22,1309,1750.034804,1457,,2,96,,,6193,272,,10,2,4842,0.1322977626,9,57,945,,,3140,12,,,,,,,12,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35020,,7273,12672,1455,346,,9649.2146597,2741,,91,4593,,,1021,89938,,12769.333333,11231,12670,,174,,,,12395,12395,12395,,13228,11914,9642.8571429,10675,12395,,1525,3753,2634,9658.0645161,12395,12395,2802,13228,9940,1876,12395,2820,
1,37,2018,9704.4808492,0.2398760761,0.1624218393,,71.71,0.8571428571,0.205045703,0.401,44.243577545,,0.825,0.0614311431,0.293,4.824660434,0.134762634,43.246360098,4.7071571194,205.84894946,4.2194937924,440.9,0.1353170396,0.5900621118,10581,0.1751252245,0.199319535,0.3055476798,0.0061430867,0.022020603,0.4925810415,1,0.0117567698,0.156,149.7,0.000094509,36441,0.7507477567,0.8253443526,0.4441329596,0.296,0.0016066534,0.0013231264,0.3544176707,0.1012480749,0.1348181495,10704.08,,0.0404797601,0,10.2,0.6557036197,521,,,0.000094509,0.1066816882,6.6,0.1481481481,107.29812228,0.1788526434,0.401,,0.177,10.257366654,57.635845042,57.998568629,0.3680937197,0.1500797576,0.1441541472,6,20.349643881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223,,1065,0,,,,3443,93,,74.25,273,536,,88,33,,19.333333333,61516,48,,,,,,3233,65,233,,11539,122,1341,14,1,,753,2996,1109,2543,17,14,706,1168.3015357,1138,,0,81,,,6938,228,,,1,1231,0.1012480749,4,58,795,,,1950,11,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30172,,6557,10724,1222.5,238,,8586.0349127,2102,,90,4444,,,653,76307,,9392,14579,10886,,161,,,,10581,10581,10581,,11539,10377,8596.1538462,9349,10581,,1003,3630,2497,8591.2162162,10581,10581,1992,11539,8441,1530,10581,2001,
1,39,2018,10307.0633,0.2244928919,0.157552143,0.0005021805,93.51,0.8056426332,0.2093981084,0.338,55.7956778,,0.9527593819,0.0699714137,0.281,4.7699995605,0.0972712681,20.387282866,4.7970467132,273.12985601,4.7122452749,448.4,0.1540189052,0.5962199313,37458,0.2196860484,0.2036147151,0.1267552993,0.0067008383,0.0163116023,0.5175129478,0.6965179399,0.005938142,0.141,169.9,0.0005339313,35010,0.5605095541,0.851513019,0.5401176471,0.309,0.0000800897,0.0049388649,0.3516037852,0.0437032675,0.1226305094,10886.93,0.0003470554,0.0313367253,0,9.2,0.8322387741,529.5,69.062847191,7.9974408189,0.0006407176,0.6202568516,7.4,0.2307692308,63.475942618,0.1518691589,0.27,9.7167136308,0.163,13.21527686,43.618790456,39.411511112,0.3591244884,0.1447478206,0.14119544,5,11.108289958,0.2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717,,3437,19,,,,9699,426,,431.6,1077,2275,,303,54,,103,76541,170,,,,,,4748,251,611,,26304,211,4063,54,20,,3520,12100,4591,8876,3,185,2861,1650.4538976,3681,,13,271,,,31174,743,23,25,24,23424,0.0437032675,9,120,2275,,11,6180,50,,,,,,,21,975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103557,,21815,37835,4785.8,957,,28695.266272,7635,,453,15392,,,3115,264871,,37711,16243,37914,,582,,,,37458,37458,37458,,37765,35533,28815.602837,31776,37458,,6280,14210,8500,28724.919094,37458,37458,8137,37765,30017,6180,37458,8648,
1,41,2018,9452.3237787,0.222906023,0.1624531269,0.0001432357,73.06,0.771331058,0.1997713662,0.396,49.331963001,10.23133038,0.925,0.0601457138,0.288,4.589517957,0.0918273646,22.508926836,4.6641646183,500.35739814,5.6468998758,701.2,0.1443564624,0.5837563452,13913,0.2305038453,0.1859412061,0.2346007331,0.0061093941,0.0187594336,0.511679724,1,0.0109427609,0.151,197.5,0.0005031266,37374,0.6534167039,0.8232432432,0.4515226849,0.299,0.0002156257,0.015668799,0.3588178606,0.1703906038,0.1280857419,10219.74,0.0001437504,0.0391146149,0,9.5,0.7080428376,524.9,,,0.0008625027,0.2243635841,6.2,0.2777777778,64.357426847,0.1105990783,0.434,,0.167,10.742677075,19.830224904,20.392674476,0.3755186144,0.1415386866,0.1406169471,6,21.452475616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258,,1343,2,,,,4147,144,10,176.675,388,912,,100,22,,67.666666667,77323,98,,,,,,3264,85,261,,13906,143,1581,23,7,,1463,4569,1453,3129,3,218,1117,2369.4517365,1458,,2,129,,,9851,284,,,12,3120,0.1703906038,5,45,600,,,2320,15,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38846,,8267,13963,1427.3,293,,10472.222222,2919,97739,191,6451,,,1089,97739,,13523.666667,13693,13977,,197,,,,13913,13913,13913,,13906,13068,10470.198675,11647,13913,,2239,5550,3218,10464.882943,13913,13913,3113,13906,11383,1838,13913,3298,
1,43,2018,10054.252793,0.2070415356,0.181061137,0.000548747,58.65,0.8874083944,0.2034060491,0.346,46.506193036,3.1692484303,0.9085953878,0.0509876707,0.207,4.4965092871,0.0834184046,22.184739012,4.7505766135,169.68185684,4.5193296735,337.1,0.1589564952,0.6543589744,82471,0.2248305465,0.182415637,0.0114949497,0.0060991136,0.0432515672,0.5061173018,0.7323955924,0.0097626089,0.163,75.6,0.0011397946,41543,0.5162560025,0.8624288723,0.5229209743,0.293,0.000691152,0.0055049654,0.2880190719,0.0310960625,0.1414699305,10123.51,0.0004728935,0.0373542083,0,11.3,0.9228334809,492.5,50.372346943,6.3769835385,0.0007760304,0.5527945676,8.2,0.21875,87.711539595,0.1465019255,0.358,26.448029622,0.129,12.072434608,75.786959177,27.250267718,0.3537426646,0.137452814,0.1386381597,6,14.987125813,0.1845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1426,,8784,45,,,,21182,796,18,866.8,1923,3758,,572,126,,137,78207,274,,,,,,948,503,3567,,58889,746,9972,52,94,,6558,27433,10369,17942,57,454,5195,2500.3100012,9426,,39,711,,,76107,1465,37,43,64,44448,0.0310960625,21,357,4565,,65,10480,99,,,,,,,61,1690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226685,,48514,82005,8232.8,1501,,61219.653179,17116,567958,954,37715,,,6857,567958,,80739.333333,17305,81289,,975,,,,82471,82471,82471,,80406,76414,61177.91411,68769,82471,,12703,31809,19829,61235.494881,82471,82471,18037,80406,66629,10366,82471,19034,
1,45,2018,7910.2916102,0.2261333682,0.1485677568,0.0002219308,53.65,0.8762214984,0.1861218467,0.365,36.488579172,6.3055678164,0.9044487427,0.05916924,0.297,4.7168411445,0.0812539987,19.776553606,4.4415549183,362.59707652,5.2294453866,571.9,0.1439450885,0.6,49226,0.2310973876,0.1616828505,0.1990411571,0.0086539634,0.0614715801,0.5070897493,0.5088853953,0.0085239534,0.143,273.3,0.0007922643,40523,0.6321564885,0.8709378806,0.5956383462,0.288,0.0017267298,0.0126965425,0.3554945526,0.1055938033,0.1147269046,10691.7,0.000345346,0.0284502121,0,9.8,0.6952626661,457.9,53.759972475,5.1931865393,0.0007516353,0.6030327755,6.7,0.4042553191,67.175376001,0.136106831,0.259,10.790760411,0.168,11.70180571,31.062046071,24.599905849,0.4084584768,0.1444525049,0.1364086153,6,14.883167138,0.1807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750,,4393,11,,,,13389,377,22,467.6,1188,3339,,381,69,,181,83258,283,,,,,,9798,426,3026,,25572,395,5231,112,39,,3975,17876,7866,10568,85,625,4144,5306.1942111,4703,,17,342,,,34225,788,25,25,37,30303,0.1055938033,19,167,2650,,16,8390,58,,,,,,,37,1135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139540,,29569,49565,4380,921,,36682.191781,10332,348898,517,20078,,,4689,348898,,49917.666667,15921,49484,,535,,,,49226,49226,49226,,50251,46340,36580.41958,40973,49226,,6288,20525,13206,36694.444444,49226,49226,11657,50251,40993,5517,49226,12021,
